# robot.pose.x robot.pose.y robot.pose.theta 
-4.5353 1.49119 -0.159786 
-4.48969 1.48973 -0.144418 
-4.40105 1.52645 -0.159371 
-4.39437 1.50437 -0.164279 
-4.3368 1.46199 -0.154582 
-4.28571 1.42982 -0.146128 
-4.24147 1.4559 -0.152858 
-4.18961 1.44443 -0.145339 
-4.14857 1.43111 -0.150205 
-4.07836 1.41717 -0.135374 
-4.05507 1.4198 -0.134426 
-3.97747 1.4378 -0.146298 
-3.89272 1.43539 -0.144499 
-3.89587 1.44238 -0.139945 
-3.83906 1.42725 -0.142047 
-3.7882 1.39824 -0.136478 
-3.78833 1.39864 -0.136645 
-3.7172 1.38097 -0.151204 
-3.66492 1.36784 -0.147417 
-3.60637 1.36719 -0.141687 
-3.54109 1.367 -0.142838 
-3.48571 1.34512 -0.144922 
-3.43063 1.33771 -0.145537 
-3.43 1.33908 -0.145705 
-3.3728 1.31563 -0.153803 
-3.29253 1.32924 -0.155858 
-3.24789 1.30451 -0.146376 
-3.1883 1.27622 -0.145803 
-3.13139 1.28517 -0.147466 
-3.07441 1.27557 -0.155351 
-3.07299 1.27494 -0.155058 
-3.01765 1.27158 -0.14614 
-2.94985 1.26058 -0.143623 
-2.88783 1.25908 -0.143893 
-2.82385 1.23939 -0.137694 
-2.75368 1.23594 -0.139557 
-2.75329 1.2362 -0.139467 
-2.71093 1.22865 -0.148123 
-2.64561 1.19393 -0.143248 
-2.5885 1.21343 -0.141992 
-2.50479 1.20264 -0.144146 
-2.47269 1.19348 -0.141512 
-2.47208 1.19433 -0.142028 
-2.41664 1.18523 -0.139444 
-2.34248 1.17444 -0.143316 
-2.31977 1.16324 -0.141894 
-2.23311 1.16196 -0.143159 
-2.20705 1.15738 -0.140913 
-2.207 1.15741 -0.140894 
-2.12234 1.1612 -0.140286 
-2.06578 1.13328 -0.144715 
-1.99327 1.13295 -0.149216 
-1.93941 1.11565 -0.140446 
-1.87668 1.10804 -0.142731 
-1.8346 1.11008 -0.142552 
-1.7977 1.11325 -0.142154 
-1.76787 1.09837 -0.138724 
-1.7103 1.09168 -0.143549 
-1.62818 1.08139 -0.145885 
-1.59298 1.07908 -0.134681 
-1.54118 1.06633 -0.146369 
-1.4845 1.06188 -0.143975 
-1.48419 1.06165 -0.144354 
-1.44331 1.0543 -0.143893 
-1.36202 1.04285 -0.148328 
-1.33452 1.03074 -0.144876 
-1.32411 1.00871 -0.153641 
-1.26726 1.01615 -0.146831 
-1.2403 1.01581 -0.146119 
-1.19889 1.00975 -0.149276 
-1.14078 1.00599 -0.142103 
-1.07585 0.990873 -0.140215 
-1.02453 0.989502 -0.134558 
-0.937216 0.976925 -0.138848 
-0.882596 0.967528 -0.138043 
-0.842481 0.966545 -0.139587 
-0.764217 0.952327 -0.143195 
-0.687385 0.943008 -0.14457 
-0.660667 0.96641 -0.140461 
-0.577428 0.929353 -0.146342 
-0.51597 0.919924 -0.147499 
-0.514043 0.919504 -0.148351 
-0.492635 0.913745 -0.140963 
-0.433176 0.904338 -0.137136 
-0.381308 0.89742 -0.135804 
-0.300433 0.891356 -0.142436 
-0.201132 0.877095 -0.136823 
-0.197396 0.885995 -0.12898 
-0.19373 0.883554 -0.130138 
-0.13262 0.878344 -0.134069 
-0.0778723 0.869283 -0.134963 
-0.00266945 0.866265 -0.133988 
0.0341257 0.855291 -0.138204 
0.0914078 0.844827 -0.1338 
0.0919619 0.844427 -0.133963 
0.173256 0.832918 -0.134148 
0.217508 0.831245 -0.139593 
0.257515 0.818922 -0.127757 
0.34347 0.803417 -0.135853 
0.401967 0.796806 -0.133687 
0.453412 0.798556 -0.134949 
0.45331 0.79852 -0.134923 
0.499482 0.776395 -0.12811 
0.550758 0.786136 -0.132423 
0.634707 0.778186 -0.137795 
0.691434 0.764543 -0.137636 
0.742706 0.757445 -0.134303 
0.742674 0.75751 -0.134296 
0.809671 0.754644 -0.136215 
0.87806 0.744863 -0.141224 
0.922525 0.736257 -0.13305 
0.983368 0.72771 -0.133161 
1.05671 0.715398 -0.135164 
1.08884 0.718584 -0.132521 
1.08853 0.718503 -0.132527 
1.17128 0.70296 -0.14109 
1.2284 0.705975 -0.125541 
1.29765 0.693933 -0.138256 
1.353 0.677658 -0.128632 
1.40982 0.676912 -0.134066 
1.46821 0.671568 -0.138624 
1.46826 0.671495 -0.138639 
1.49585 0.665584 -0.133112 
1.60507 0.657685 -0.149703 
1.63955 0.647625 -0.137125 
1.67243 0.639916 -0.135691 
1.70916 0.629397 -0.139232 
1.73215 0.628493 -0.137945 
1.81453 0.624415 -0.144535 
1.86335 0.614084 -0.136067 
1.93744 0.596095 -0.144069 
2.0056 0.594167 -0.138046 
2.08195 0.594072 -0.152241 
2.08533 0.580687 -0.150883 
2.15045 0.569823 -0.152637 
2.18364 0.550695 -0.141356 
2.23446 0.555936 -0.143747 
2.29459 0.512589 -0.137818 
2.34604 0.493543 -0.135261 
2.3731 0.529117 -0.13725 
2.45831 0.526319 -0.134141 
2.52714 0.533157 -0.136601 
2.60407 0.538959 -0.141817 
2.62259 0.526865 -0.150271 
2.6733 0.505783 -0.171224 
2.73997 0.499795 -0.205729 
2.81555 0.505684 -0.205062 
2.84342 0.476024 -0.245816 
2.86484 0.439265 -0.295479 
2.91326 0.393132 -0.324643 
2.90088 0.371037 -0.383429 
2.92089 0.329823 -0.448657 
2.99115 0.294451 -0.506637 
2.99103 0.294366 -0.507047 
3.11195 0.220019 -0.537807 
3.18607 0.216915 -0.586219 
3.18765 0.247509 -0.586705 
3.27692 0.098486 -0.664076 
3.27816 0.0982911 -0.663993 
3.29682 0.0994903 -0.729248 
3.33173 0.0461681 -0.781539 
3.34877 -0.0309321 -0.827242 
3.39909 -0.122003 -0.870836 
3.3876 -0.171363 -0.914995 
3.43255 -0.224186 -0.948644 
3.45855 -0.196839 -0.952428 
3.54278 -0.210137 -0.985879 
3.58772 -0.262452 -1.00864 
3.59431 -0.280176 -1.02712 
3.61623 -0.420951 -1.03442 
3.56412 -0.429127 -1.03381 
3.60373 -0.442477 -1.06191 
3.60485 -0.52677 -1.0692 
3.61552 -0.59077 -1.07986 
3.64566 -0.62848 -1.09315 
3.66889 -0.731277 -1.08978 
3.67272 -0.773916 -1.09539 
3.70223 -0.815919 -1.09948 
3.7132 -0.8042 -1.10124 
3.74408 -0.876864 -1.09666 
3.77579 -0.941952 -1.0965 
3.79838 -0.968493 -1.09645 
3.83334 -1.01267 -1.09737 
3.85092 -1.06031 -1.09833 
3.87013 -0.988785 -1.1101 
3.88946 -1.06454 -1.10653 
3.92884 -1.10901 -1.10512 
3.95781 -1.19671 -1.1048 
3.98514 -1.22208 -1.11014 
4.01435 -1.26749 -1.1179 
4.04077 -1.31343 -1.11836 
4.04421 -1.36057 -1.11829 
4.06895 -1.40663 -1.12151 
4.09557 -1.45159 -1.11973 
4.11394 -1.49755 -1.11851 
4.1424 -1.54277 -1.11974 
