# robot.pose.x robot.pose.y robot.pose.theta 
-6.99888 2.20724 -0.185026 
-6.87994 2.19537 -0.178469 
-6.86616 2.16631 -0.181608 
-6.82169 2.17657 -0.185157 
-6.78978 2.17144 -0.182022 
-6.76952 2.15452 -0.1784 
-6.71575 2.13265 -0.16906 
-6.72552 2.13205 -0.16874 
-6.65601 2.13492 -0.177706 
-6.5346 2.11963 -0.178849 
-6.53499 2.11969 -0.178795 
-6.48036 2.10736 -0.179528 
-6.4806 2.10569 -0.178948 
-6.36846 2.08991 -0.180357 
-6.30904 2.07188 -0.171906 
-6.21282 2.03923 -0.172221 
-6.14868 2.04721 -0.178788 
-6.13401 2.05785 -0.179324 
-6.05636 2.0359 -0.170936 
-5.98776 2.02745 -0.171605 
-5.9015 2.02816 -0.174404 
-5.87773 2.01067 -0.175589 
-5.81568 2.0056 -0.184769 
-5.80453 2.00419 -0.183798 
-5.76582 2.00084 -0.192245 
-5.66913 2.0007 -0.215651 
-5.65746 1.95293 -0.209564 
-5.60722 1.94321 -0.219219 
-5.52821 1.94766 -0.22895 
-5.5285 1.94831 -0.229078 
-5.48038 1.95047 -0.225365 
-5.41323 1.91343 -0.221664 
-5.37594 1.89258 -0.21995 
-5.29843 1.87999 -0.215051 
-5.24073 1.84663 -0.210662 
-5.19899 1.82204 -0.204402 
-5.21472 1.80095 -0.199963 
-5.12997 1.83089 -0.214683 
-5.08047 1.81997 -0.216774 
-5.01572 1.81645 -0.223986 
-4.95429 1.8037 -0.227185 
-4.88225 1.77724 -0.222538 
-4.80551 1.77265 -0.225038 
-4.82074 1.77879 -0.228712 
-4.78801 1.79587 -0.24419 
-4.71514 1.75266 -0.226717 
-4.6635 1.72772 -0.224706 
-4.58918 1.68836 -0.209444 
-4.53408 1.70386 -0.223084 
-4.58912 1.71439 -0.230127 
-4.47086 1.68902 -0.22384 
-4.40634 1.68791 -0.228502 
-4.36014 1.67448 -0.231831 
-4.30071 1.65249 -0.228692 
-4.26111 1.63028 -0.224035 
-4.24587 1.6307 -0.22317 
-4.19158 1.61396 -0.229862 
-4.15298 1.6116 -0.239844 
-4.04358 1.59246 -0.224043 
-3.97726 1.59359 -0.235654 
-3.92601 1.57656 -0.233746 
-3.88469 1.56934 -0.240944 
-3.88598 1.56915 -0.240928 
-3.81232 1.54793 -0.231332 
-3.78645 1.53128 -0.237522 
-3.70481 1.5093 -0.227794 
-3.65605 1.51043 -0.233742 
-3.59397 1.49094 -0.223675 
-3.53785 1.47608 -0.22467 
-3.54926 1.47544 -0.224651 
-3.48489 1.46463 -0.229485 
-3.43389 1.45055 -0.227007 
-3.36333 1.43685 -0.231417 
-3.29699 1.42426 -0.235107 
