# robot.pose.x robot.pose.y robot.pose.theta 
-8.98872 2.76384 -3.0948 
-9.05073 2.76951 -3.09378 
-9.09253 2.77832 -3.08846 
-9.16371 2.75769 -3.0931 
-9.22159 2.75573 -3.09323 
-9.22168 2.75573 -3.09328 
-9.29252 2.75968 -3.09269 
-9.32546 2.76155 -3.08634 
-9.38263 2.75517 -3.08453 
-9.46757 2.74702 -3.09306 
-9.53089 2.73763 -3.09804 
-9.5309 2.73878 -3.09801 
-9.59335 2.73841 -3.09504 
-9.6568 2.73638 -3.09402 
-9.71726 2.73566 -3.09227 
-9.76994 2.73841 -3.08544 
-9.83999 2.73133 -3.09474 
-9.88591 2.73101 -3.08688 
-9.88517 2.73113 -3.08654 
-9.95507 2.72317 -3.09565 
-10.004 2.71994 -3.08066 
-10.067 2.71878 -3.08654 
-10.1177 2.71687 -3.08691 
-10.1882 2.70735 -3.09537 
-10.1875 2.70566 -3.09522 
-10.2417 2.70967 -3.0808 
-10.3056 2.70556 -3.08592 
-10.3617 2.69663 -3.09359 
-10.4215 2.69959 -3.08627 
-10.4851 2.69249 -3.09351 
-10.5488 2.69016 -3.09778 
-10.5487 2.69042 -3.09749 
-10.6067 2.68026 -3.09256 
-10.6606 2.67541 -3.08993 
-10.7124 2.67155 -3.08708 
-10.7752 2.66747 -3.08835 
-10.8338 2.66887 -3.0859 
-10.834 2.6699 -3.08574 
-10.8859 2.65946 -3.07686 
-10.9568 2.65771 -3.08952 
-11.0155 2.65625 -3.08923 
-11.0775 2.65311 -3.08502 
-11.1148 2.642 -3.08338 
-11.2147 2.64386 -3.09645 
-11.2154 2.64428 -3.09679 
-11.2592 2.63841 -3.09022 
-11.3283 2.64315 -3.08655 
-11.3666 2.637 -3.08423 
-11.4271 2.63296 -3.08443 
-11.5059 2.63147 -3.09137 
-11.5528 2.62499 -3.08519 
-11.5571 2.62362 -3.08519 
-11.6015 2.61473 -3.08169 
-11.6579 2.61017 -3.08017 
-11.7601 2.61694 -3.09701 
-11.7927 2.60988 -3.08724 
-11.8449 2.59965 -3.08342 
-11.8454 2.6008 -3.08429 
-11.8981 2.5881 -3.08016 
-11.9682 2.59052 -3.08397 
-12.016 2.5821 -3.07894 
-12.0802 2.58902 -3.08077 
-12.1228 2.5796 -3.07647 
-12.2065 2.57986 -3.08401 
-12.206 2.57918 -3.08382 
-12.2407 2.57197 -3.07753 
-12.3303 2.57843 -3.08773 
-12.3539 2.5628 -3.07184 
-12.4447 2.56466 -3.0838 
